PDBchain1,PDBchain2,TM1,TM2,RMSD,ID1,ID2,IDali,L1,L2,Lali
PIK19759.1-90.23,RRD75271.1-89.19,0.2931,0.3066,5.32,0.061,0.066,0.113,147,137,80
PIK19759.1-90.23,SJL19104.1-79.65,0.3119,0.289,5.29,0.041,0.036,0.069,147,166,87
PIK19759.1-90.23,SJL19364.1-82.60,0.3057,0.2797,5.19,0.027,0.024,0.048,147,169,83
PIK19759.1-90.23,SJL25880.1-82.17,0.3066,0.2782,5.17,0.034,0.029,0.06,147,171,83
PIK19759.1-90.23,TYB11840.1-89.18,0.9226,0.7587,1.61,0.347,0.282,0.347,147,181,147
PIK19759.1-90.23,UTC88072.1-77.81,0.403,0.368,4.87,0.034,0.03,0.049,147,168,102
PIK19759.1-90.23,VTX56655.1-88.51,0.3328,0.3065,4.76,0.041,0.036,0.071,147,166,84
PIK19759.1-90.23,WP_002668050.1-90.90,0.2614,0.1866,5.26,0.054,0.033,0.11,147,244,73
PIK19759.1-90.23,WP_002689100.1-89.84,0.2969,0.3088,5.03,0.02,0.022,0.038,147,138,79
PIK19759.1-90.23,WP_005560990.1-89.93,0.2646,0.2443,5.18,0.041,0.036,0.088,147,165,68
PIK19759.1-90.23,WP_010697710.1-89.23,0.2889,0.3005,5.41,0.048,0.051,0.085,147,138,82
PIK19759.1-90.23,WP_080574655.1-84.27,0.351,0.3149,4.94,0.027,0.023,0.045,147,172,89
PIK19759.1-90.23,WP_097657165.1-87.74,0.3113,0.2926,5.17,0.034,0.031,0.062,147,161,81
PIK19759.1-90.23,WP_150153335.1-89.35,0.338,0.3822,4.43,0.034,0.041,0.061,147,122,82
PIK19759.1-90.23,WP_150153577.1-82.68,0.3544,0.2831,4.97,0.048,0.035,0.078,147,202,90
PIK19759.1-90.23,WP_155642491.1-88.57,0.2611,0.2318,5.15,0.034,0.029,0.074,147,175,68
PIK19759.1-90.23,WP_187106099.1-89.80,0.3419,0.3853,4.7,0.054,0.066,0.094,147,122,85
PIK19759.1-90.23,WP_187106668.1-89.16,0.3423,0.3859,4.7,0.048,0.057,0.082,147,122,85
PIK19759.1-90.23,WP_205766317.1-90.71,0.3317,0.2994,5.01,0.02,0.017,0.034,147,172,88
PIK19759.1-90.23,WP_205768292.1-82.40,0.7714,0.4805,2.71,0.163,0.097,0.178,147,248,135
PIK19759.1-90.23,WP_205768727.1-81.69,0.7757,0.4793,2.77,0.19,0.112,0.206,147,250,136
PIK19759.1-90.23,WP_205769178.1-87.53,0.2907,0.271,5.21,0.034,0.03,0.062,147,164,80
PIK19759.1-90.23,WP_205770740.1-88.35,0.3451,0.2925,4.7,0.034,0.027,0.059,147,186,85
PIK19759.1-90.23,WP_205771886.1-88.81,0.3124,0.2621,5.51,0.054,0.041,0.09,147,193,89
PIK19759.1-90.23,WP_205772954.1-86.09,0.3058,0.2834,5.89,0.041,0.036,0.065,147,167,93
PIK19759.1-90.23,WP_205774081.1-89.49,0.3114,0.2619,5.59,0.041,0.031,0.067,147,193,90
PIK19759.1-90.23,WP_205774216.1-80.16,0.7763,0.4795,2.62,0.184,0.108,0.2,147,250,135
PIK19759.1-90.23,WP_205774951.1-90.80,0.3272,0.2957,5.24,0.02,0.017,0.033,147,172,90
PIK19759.1-90.23,WP_205775805.1-81.27,0.2413,0.3014,4.75,0.034,0.047,0.086,147,106,58
PIK19759.1-90.23,WP_211605239.1-82.30,0.3052,0.277,5.19,0.02,0.018,0.036,147,171,83
PIK19759.1-90.23,WP_230466978.1-72.11,0.3003,0.3216,4.8,0.054,0.061,0.104,147,132,77
PIK19759.1-90.23,WP_232528158.1-77.67,0.2881,0.2641,5.9,0.027,0.024,0.045,147,170,88
PIK19759.1-90.23,WP_233113975.1-90.81,0.9258,0.7606,1.34,0.361,0.293,0.363,147,181,146
PIK19759.1-90.23,WP_233141670.1-88.26,0.2761,0.2408,5.59,0.027,0.022,0.052,147,180,77
PIK19759.1-90.23,WP_233444100.1-86.05,0.2439,0.2229,5.2,0.027,0.024,0.059,147,170,68
PIK19759.1-90.23,WP_253698019.1-77.34,0.292,0.3009,5.17,0.02,0.021,0.037,147,140,80
PIK19759.1-90.23,WP_253730758.1-90.66,0.298,0.3146,5.2,0.048,0.052,0.087,147,135,80
PIK19759.1-90.23,WP_253731724.1-77.53,0.2934,0.3011,5.06,0.014,0.014,0.025,147,141,79
PIK19759.1-90.23,WP_261794777.1-89.16,0.3068,0.3148,5.23,0.02,0.021,0.036,147,141,84
PIK20109.1-91.74,PIN27250.1-82.03,0.2509,0.3233,3.74,0.026,0.037,0.069,156,107,58
PIK20109.1-91.74,PIN27259.1-71.98,0.2509,0.3237,3.72,0.032,0.047,0.086,156,107,58
PIK20109.1-91.74,PIN27300.1-79.97,0.2614,0.2486,5.72,0.032,0.03,0.062,156,169,80
PIK20109.1-91.74,PIN29465.1-82.38,0.3027,0.2811,4.57,0.064,0.058,0.137,156,172,73
PIK20109.1-91.74,PJE99021.1-78.83,0.2521,0.2398,5.14,0.038,0.036,0.083,156,169,72
PIK20109.1-91.74,PJI21017.1-80.35,0.2559,0.2427,5.08,0.026,0.024,0.059,156,168,68
PIK20109.1-91.74,PJI24363.1-91.77,0.9964,0.9964,0.28,0.814,0.814,0.814,156,156,156
PIK20109.1-91.74,PJI24389.1-79.82,0.2485,0.2371,5.22,0.032,0.03,0.069,156,168,72
PIK20109.1-91.74,PJI25578.1-79.82,0.2675,0.2552,5.74,0.045,0.042,0.086,156,168,81
PIK20109.1-91.74,PJI26311.1-78.95,0.2643,0.2524,5.65,0.026,0.024,0.05,156,168,80
PIK20109.1-91.74,PJI27691.1-81.67,0.2541,0.2643,5.83,0.038,0.041,0.075,156,146,80
PIK20109.1-91.74,QEH45386.1-79.91,0.2826,0.3139,5.29,0.051,0.06,0.105,156,134,76
PIK20109.1-91.74,QUI90514.1-80.68,0.2603,0.2456,5.74,0.026,0.023,0.051,156,171,79
PIK20109.1-91.74,QYR65713.1-84.78,0.3263,0.3445,4.74,0.045,0.049,0.08,156,143,88
PIK20109.1-91.74,QYR66967.1-88.53,0.3061,0.3152,5.4,0.038,0.04,0.068,156,149,88
PIK20109.1-91.74,RQD99704.1-79.61,0.2577,0.2451,5.69,0.026,0.024,0.051,156,169,78
PIK20109.1-91.74,RQE06608.1-79.37,0.2623,0.2504,5.8,0.026,0.024,0.049,156,168,81
PIK20109.1-91.74,RRD62062.1-71.00,0.254,0.1642,5.23,0.032,0.017,0.068,156,292,73
PIK20109.1-91.74,RRD75271.1-89.19,0.2677,0.2906,5.3,0.026,0.029,0.053,156,137,76
PIK20109.1-91.74,SJL19104.1-79.65,0.2641,0.2539,5.76,0.032,0.03,0.063,156,166,79
PIK20109.1-91.74,SJL19364.1-82.60,0.2467,0.2348,5.54,0.026,0.024,0.054,156,169,74
PIK20109.1-91.74,SJL25880.1-82.17,0.2597,0.2449,5.61,0.019,0.018,0.038,156,171,78
PIK20109.1-91.74,TYB11840.1-89.18,0.8141,0.7082,1.88,0.327,0.282,0.367,156,181,139
PIK20109.1-91.74,UTC88072.1-77.81,0.3563,0.3402,5.41,0.051,0.048,0.076,156,168,105
PIK20109.1-91.74,VTX56655.1-88.51,0.3091,0.2966,5.12,0.045,0.042,0.082,156,166,85
PIK20109.1-91.74,WP_002668050.1-90.90,0.2555,0.1859,5.18,0.045,0.029,0.1,156,244,70
PIK20109.1-91.74,WP_002689100.1-89.84,0.2676,0.2893,5.85,0.019,0.022,0.037,156,138,81
PIK20109.1-91.74,WP_005560990.1-89.93,0.254,0.2443,5.01,0.032,0.03,0.075,156,165,67
PIK20109.1-91.74,WP_010697710.1-89.23,0.27,0.2921,5.73,0.019,0.022,0.038,156,138,79
PIK20109.1-91.74,WP_080574655.1-84.27,0.2815,0.2644,5.42,0.032,0.029,0.061,156,172,82
PIK20109.1-91.74,WP_097657165.1-87.74,0.267,0.2618,5.57,0.038,0.037,0.076,156,161,79
PIK20109.1-91.74,WP_150153335.1-89.35,0.3097,0.3615,5.2,0.051,0.066,0.093,156,122,86
PIK20109.1-91.74,WP_150153577.1-82.68,0.3314,0.2737,5.13,0.026,0.02,0.046,156,202,87
PIK20109.1-91.74,WP_155642491.1-88.57,0.2776,0.2571,5.35,0.045,0.04,0.089,156,175,79
PIK20109.1-91.74,WP_187106099.1-89.80,0.3086,0.3615,4.73,0.019,0.025,0.037,156,122,81
PIK20109.1-91.74,WP_187106668.1-89.16,0.3081,0.3609,4.74,0.019,0.025,0.037,156,122,81
PIK20109.1-91.74,WP_205766317.1-90.71,0.2801,0.2634,5.62,0.026,0.023,0.048,156,172,84
PIK20109.1-91.74,WP_205768292.1-82.40,0.7374,0.4901,2.77,0.141,0.089,0.156,156,248,141
PIK20109.1-91.74,WP_205768727.1-81.69,0.7542,0.4967,2.69,0.173,0.108,0.189,156,250,143
PIK20109.1-91.74,WP_205769178.1-87.53,0.288,0.2783,5.15,0.038,0.037,0.077,156,164,78
PIK20109.1-91.74,WP_205770740.1-88.35,0.2812,0.2496,5.34,0.038,0.032,0.076,156,186,79
PIK20109.1-91.74,WP_205771886.1-88.81,0.2806,0.2456,6,0.032,0.026,0.056,156,193,89
PIK20109.1-91.74,WP_205772954.1-86.09,0.2811,0.2696,5.46,0.045,0.042,0.083,156,167,84
PIK20109.1-91.74,WP_205774081.1-89.49,0.2901,0.2528,5.78,0.051,0.041,0.09,156,193,89
PIK20109.1-91.74,WP_205774216.1-80.16,0.7552,0.4976,2.78,0.167,0.104,0.181,156,250,144
PIK20109.1-91.74,WP_205774951.1-90.80,0.2739,0.2583,5.89,0.038,0.035,0.068,156,172,88
PIK20109.1-91.74,WP_205775805.1-81.27,0.2431,0.3211,4.53,0.032,0.047,0.086,156,106,58
PIK20109.1-91.74,WP_211605239.1-82.30,0.2643,0.2486,5.24,0.013,0.012,0.027,156,171,74
PIK20109.1-91.74,WP_230466978.1-72.11,0.2529,0.2787,5.44,0.051,0.061,0.105,156,132,76
PIK20109.1-91.74,WP_232528158.1-77.67,0.2646,0.2501,5.14,0.006,0.006,0.014,156,170,74
PIK20109.1-91.74,WP_233113975.1-90.81,0.816,0.7097,1.86,0.327,0.282,0.367,156,181,139
PIK20109.1-91.74,WP_233141670.1-88.26,0.2888,0.263,5.31,0.032,0.028,0.06,156,180,83
PIK20109.1-91.74,WP_233444100.1-86.05,0.2373,0.2241,5.28,0.026,0.024,0.061,156,170,66
PIK20109.1-91.74,WP_253698019.1-77.34,0.2728,0.2916,6,0.006,0.007,0.012,156,140,84
PIK20109.1-91.74,WP_253730758.1-90.66,0.2703,0.2958,5.75,0.019,0.022,0.037,156,135,80
PIK20109.1-91.74,WP_253731724.1-77.53,0.2716,0.2891,5.92,0.013,0.014,0.024,156,141,83
PIK20109.1-91.74,WP_261794777.1-89.16,0.2762,0.2948,5.16,0.045,0.05,0.091,156,141,77
PIN27250.1-82.03,PIN27259.1-71.98,0.9794,0.9794,0.56,0.935,0.935,0.935,107,107,107
PIN27250.1-82.03,PIN27300.1-79.97,0.9204,0.5965,1.55,0.869,0.55,0.869,107,169,107
PIN27250.1-82.03,PIN29465.1-82.38,0.6246,0.435,3.31,0.065,0.041,0.071,107,172,98
PIN27250.1-82.03,PJE99021.1-78.83,0.9416,0.6072,1.13,0.841,0.533,0.841,107,169,107
PIN27250.1-82.03,PJI21017.1-80.35,0.9176,0.5982,1.59,0.888,0.565,0.888,107,168,107
PIN27250.1-82.03,PJI24363.1-91.77,0.3227,0.2504,3.73,0.028,0.019,0.052,107,156,58
PIN27250.1-82.03,PJI24389.1-79.82,0.9214,0.6001,1.56,0.879,0.56,0.879,107,168,107
PIN27250.1-82.03,PJI25578.1-79.82,0.9173,0.5982,1.59,0.888,0.565,0.888,107,168,107
PIN27250.1-82.03,PJI26311.1-78.95,0.9136,0.595,1.54,0.832,0.53,0.84,107,168,106
PIN27250.1-82.03,PJI27691.1-81.67,0.8678,0.6528,1.74,0.617,0.452,0.629,107,146,105
PIN27250.1-82.03,QEH45386.1-79.91,0.3962,0.3417,4.42,0.056,0.045,0.078,107,134,77
PIN27250.1-82.03,QUI90514.1-80.68,0.9132,0.5849,1.53,0.748,0.468,0.755,107,171,106
PIN27250.1-82.03,QYR65713.1-84.78,0.3943,0.3211,4.89,0.065,0.049,0.093,107,143,75
PIN27250.1-82.03,QYR66967.1-88.53,0.3816,0.3107,4.84,0.056,0.04,0.075,107,149,80
PIN27250.1-82.03,RQD99704.1-79.61,0.9152,0.5958,1.34,0.71,0.45,0.71,107,169,107
PIN27250.1-82.03,RQE06608.1-79.37,0.9032,0.591,1.57,0.85,0.542,0.858,107,168,106
PIN27250.1-82.03,RRD62062.1-71.00,0.2681,0.1228,4.42,0.065,0.024,0.146,107,292,48
PIN27250.1-82.03,RRD75271.1-89.19,0.4165,0.344,3.15,0.047,0.036,0.079,107,137,63
PIN27250.1-82.03,SJL19104.1-79.65,0.9451,0.6195,1.08,0.804,0.518,0.804,107,166,107
PIN27250.1-82.03,SJL19364.1-82.60,0.9144,0.5922,1.52,0.738,0.467,0.745,107,169,106
PIN27250.1-82.03,SJL25880.1-82.17,0.9147,0.5853,1.54,0.766,0.48,0.774,107,171,106
PIN27250.1-82.03,TYB11840.1-89.18,0.3104,0.2217,4.67,0.047,0.028,0.077,107,181,65
PIN27250.1-82.03,UTC88072.1-77.81,0.3273,0.2456,4.74,0.037,0.024,0.059,107,168,68
PIN27250.1-82.03,VTX56655.1-88.51,0.3624,0.2749,4.93,0.037,0.024,0.052,107,166,77
PIN27250.1-82.03,WP_002668050.1-90.90,0.3108,0.1784,5.09,0.056,0.025,0.09,107,244,67
PIN27250.1-82.03,WP_002689100.1-89.84,0.3621,0.3079,4.57,0.047,0.036,0.069,107,138,72
PIN27250.1-82.03,WP_005560990.1-89.93,0.2884,0.2178,5.1,0.019,0.012,0.033,107,165,61
PIN27250.1-82.03,WP_010697710.1-89.23,0.3654,0.3103,4.61,0.084,0.065,0.125,107,138,72
PIN27250.1-82.03,WP_080574655.1-84.27,0.7364,0.4907,2.36,0.234,0.145,0.253,107,172,99
PIN27250.1-82.03,WP_097657165.1-87.74,0.9083,0.6176,1.54,0.692,0.46,0.698,107,161,106
PIN27250.1-82.03,WP_150153335.1-89.35,0.3886,0.3532,4.52,0.037,0.033,0.058,107,122,69
PIN27250.1-82.03,WP_150153577.1-82.68,0.4939,0.2913,3.23,0.103,0.054,0.151,107,202,73
PIN27250.1-82.03,WP_155642491.1-88.57,0.3078,0.2254,5.08,0.028,0.017,0.045,107,175,67
PIN27250.1-82.03,WP_187106099.1-89.80,0.3904,0.3565,4.67,0.019,0.016,0.027,107,122,73
PIN27250.1-82.03,WP_187106668.1-89.16,0.3891,0.3552,4.59,0.019,0.016,0.028,107,122,72
PIN27250.1-82.03,WP_205766317.1-90.71,0.7675,0.5085,2.09,0.215,0.134,0.23,107,172,100
PIN27250.1-82.03,WP_205768292.1-82.40,0.396,0.207,4.29,0.037,0.016,0.058,107,248,69
PIN27250.1-82.03,WP_205768727.1-81.69,0.3949,0.1996,3.93,0.037,0.016,0.062,107,250,64
PIN27250.1-82.03,WP_205769178.1-87.53,0.6245,0.4515,3.15,0.093,0.061,0.103,107,164,97
PIN27250.1-82.03,WP_205770740.1-88.35,0.7821,0.4876,2.32,0.215,0.124,0.219,107,186,105
PIN27250.1-82.03,WP_205771886.1-88.81,0.4514,0.292,3.39,0.084,0.047,0.12,107,193,75
PIN27250.1-82.03,WP_205772954.1-86.09,0.6291,0.4462,3.18,0.093,0.06,0.103,107,167,97
PIN27250.1-82.03,WP_205774081.1-89.49,0.46,0.2943,3.22,0.056,0.031,0.081,107,193,74
PIN27250.1-82.03,WP_205774216.1-80.16,0.3862,0.1942,3.36,0.028,0.012,0.05,107,250,60
PIN27250.1-82.03,WP_205774951.1-90.80,0.7587,0.5043,2.16,0.159,0.099,0.17,107,172,100
PIN27250.1-82.03,WP_205775805.1-81.27,0.3819,0.3844,3.76,0.065,0.066,0.106,107,106,66
PIN27250.1-82.03,WP_211605239.1-82.30,0.9127,0.5861,1.61,0.757,0.474,0.757,107,171,107
PIN27250.1-82.03,WP_230466978.1-72.11,0.7521,0.6296,2.23,0.224,0.182,0.242,107,132,99
PIN27250.1-82.03,WP_232528158.1-77.67,0.8976,0.583,1.43,0.636,0.4,0.642,107,170,106
PIN27250.1-82.03,WP_233113975.1-90.81,0.3118,0.222,4.67,0.047,0.028,0.077,107,181,65
PIN27250.1-82.03,WP_233141670.1-88.26,0.7754,0.4935,2.09,0.234,0.139,0.248,107,180,101
PIN27250.1-82.03,WP_233444100.1-86.05,0.3836,0.2822,4.71,0.056,0.035,0.078,107,170,77
PIN27250.1-82.03,WP_253698019.1-77.34,0.354,0.2998,4.74,0.028,0.021,0.041,107,140,73
PIN27250.1-82.03,WP_253730758.1-90.66,0.3525,0.3058,4.76,0.037,0.03,0.055,107,135,73
PIN27250.1-82.03,WP_253731724.1-77.53,0.3548,0.299,4.68,0.047,0.035,0.068,107,141,73
PIN27250.1-82.03,WP_261794777.1-89.16,0.3747,0.3139,4.8,0.084,0.064,0.118,107,141,76
PIN27259.1-71.98,PIN27300.1-79.97,0.9195,0.5957,1.64,0.869,0.55,0.869,107,169,107
PIN27259.1-71.98,PIN29465.1-82.38,0.6296,0.4366,3.3,0.065,0.041,0.071,107,172,98
PIN27259.1-71.98,PJE99021.1-78.83,0.9451,0.6083,1.13,0.85,0.538,0.85,107,169,107
PIN27259.1-71.98,PJI21017.1-80.35,0.9168,0.5973,1.68,0.944,0.601,0.944,107,168,107
PIN27259.1-71.98,PJI24363.1-91.77,0.3225,0.2504,3.73,0.019,0.013,0.034,107,156,58
PIN27259.1-71.98,PJI24389.1-79.82,0.9197,0.5987,1.66,0.897,0.571,0.897,107,168,107
PIN27259.1-71.98,PJI25578.1-79.82,0.9121,0.5955,1.7,0.869,0.554,0.869,107,168,107
PIN27259.1-71.98,PJI26311.1-78.95,0.9205,0.5976,1.57,0.888,0.565,0.896,107,168,106
PIN27259.1-71.98,PJI27691.1-81.67,0.884,0.6622,1.66,0.617,0.452,0.629,107,146,105
PIN27259.1-71.98,QEH45386.1-79.91,0.3759,0.3216,4.18,0.075,0.06,0.118,107,134,68
PIN27259.1-71.98,QUI90514.1-80.68,0.9096,0.5842,1.71,0.738,0.462,0.738,107,171,107
PIN27259.1-71.98,QYR65713.1-84.78,0.3911,0.3183,4.75,0.065,0.049,0.096,107,143,73
PIN27259.1-71.98,QYR66967.1-88.53,0.3759,0.3069,4.94,0.056,0.04,0.075,107,149,80
PIN27259.1-71.98,RQD99704.1-79.61,0.9116,0.5936,1.42,0.701,0.444,0.701,107,169,107
PIN27259.1-71.98,RQE06608.1-79.37,0.9093,0.5941,1.72,0.897,0.571,0.897,107,168,107
PIN27259.1-71.98,RRD62062.1-71.00,0.2696,0.125,4.74,0.056,0.021,0.12,107,292,50
PIN27259.1-71.98,RRD75271.1-89.19,0.4139,0.3394,2.99,0.037,0.029,0.067,107,137,60
PIN27259.1-71.98,SJL19104.1-79.65,0.9419,0.6175,1.18,0.813,0.524,0.813,107,166,107
PIN27259.1-71.98,SJL19364.1-82.60,0.9128,0.5912,1.6,0.72,0.456,0.726,107,169,106
PIN27259.1-71.98,SJL25880.1-82.17,0.9109,0.5832,1.64,0.738,0.462,0.745,107,171,106
PIN27259.1-71.98,TYB11840.1-89.18,0.3218,0.2287,4.61,0.047,0.028,0.076,107,181,66
PIN27259.1-71.98,UTC88072.1-77.81,0.3321,0.2478,4.75,0.047,0.03,0.074,107,168,68
PIN27259.1-71.98,VTX56655.1-88.51,0.3561,0.27,4.82,0.037,0.024,0.053,107,166,75
PIN27259.1-71.98,WP_002668050.1-90.90,0.3192,0.1849,5.02,0.028,0.012,0.043,107,244,69
PIN27259.1-71.98,WP_002689100.1-89.84,0.3587,0.3056,4.84,0.019,0.014,0.027,107,138,74
PIN27259.1-71.98,WP_005560990.1-89.93,0.2928,0.2201,5.01,0.028,0.018,0.049,107,165,61
PIN27259.1-71.98,WP_010697710.1-89.23,0.3584,0.3053,4.75,0.056,0.043,0.082,107,138,73
PIN27259.1-71.98,WP_080574655.1-84.27,0.7355,0.49,2.42,0.215,0.134,0.232,107,172,99
PIN27259.1-71.98,WP_097657165.1-87.74,0.9138,0.62,1.57,0.664,0.441,0.67,107,161,106
PIN27259.1-71.98,WP_150153335.1-89.35,0.3917,0.3571,4.75,0.056,0.049,0.082,107,122,73
PIN27259.1-71.98,WP_150153577.1-82.68,0.4951,0.2908,3.24,0.103,0.054,0.151,107,202,73
PIN27259.1-71.98,WP_155642491.1-88.57,0.302,0.2242,5.18,0.037,0.023,0.058,107,175,69
PIN27259.1-71.98,WP_187106099.1-89.80,0.3904,0.356,4.65,0.028,0.025,0.042,107,122,72
PIN27259.1-71.98,WP_187106668.1-89.16,0.3904,0.3559,4.66,0.028,0.025,0.042,107,122,72
PIN27259.1-71.98,WP_205766317.1-90.71,0.7838,0.5169,2.05,0.215,0.134,0.228,107,172,101
PIN27259.1-71.98,WP_205768292.1-82.40,0.3739,0.199,4.2,0.019,0.008,0.03,107,248,67
PIN27259.1-71.98,WP_205768727.1-81.69,0.3827,0.1916,3.39,0.037,0.016,0.068,107,250,59
PIN27259.1-71.98,WP_205769178.1-87.53,0.6385,0.4597,3.08,0.112,0.073,0.122,107,164,98
PIN27259.1-71.98,WP_205770740.1-88.35,0.8015,0.4954,2.22,0.224,0.129,0.229,107,186,105
PIN27259.1-71.98,WP_205771886.1-88.81,0.4543,0.2948,3.54,0.047,0.026,0.065,107,193,77
PIN27259.1-71.98,WP_205772954.1-86.09,0.648,0.453,2.73,0.131,0.084,0.149,107,167,94
PIN27259.1-71.98,WP_205774081.1-89.49,0.4546,0.2948,3.56,0.075,0.041,0.104,107,193,77
PIN27259.1-71.98,WP_205774216.1-80.16,0.3704,0.1944,3.75,0.056,0.024,0.095,107,250,63
PIN27259.1-71.98,WP_205774951.1-90.80,0.7783,0.5144,2.1,0.168,0.105,0.178,107,172,101
PIN27259.1-71.98,WP_205775805.1-81.27,0.3715,0.3737,3.66,0.075,0.075,0.123,107,106,65
PIN27259.1-71.98,WP_211605239.1-82.30,0.9135,0.5859,1.69,0.72,0.45,0.72,107,171,107
PIN27259.1-71.98,WP_230466978.1-72.11,0.766,0.6393,2.17,0.215,0.174,0.232,107,132,99
PIN27259.1-71.98,WP_232528158.1-77.67,0.9103,0.589,1.5,0.673,0.424,0.673,107,170,107
PIN27259.1-71.98,WP_233113975.1-90.81,0.3212,0.2284,4.62,0.047,0.028,0.076,107,181,66
PIN27259.1-71.98,WP_233141670.1-88.26,0.7911,0.5003,1.93,0.206,0.122,0.218,107,180,101
PIN27259.1-71.98,WP_233444100.1-86.05,0.3717,0.2738,4.65,0.028,0.018,0.04,107,170,75
PIN27259.1-71.98,WP_253698019.1-77.34,0.3557,0.3011,4.71,0.028,0.021,0.041,107,140,73
PIN27259.1-71.98,WP_253730758.1-90.66,0.3571,0.3094,4.69,0.037,0.03,0.055,107,135,73
PIN27259.1-71.98,WP_253731724.1-77.53,0.3555,0.2998,4.82,0.037,0.028,0.054,107,141,74
PIN27259.1-71.98,WP_261794777.1-89.16,0.3743,0.3132,4.78,0.075,0.057,0.107,107,141,75
PIN27300.1-79.97,PIN29465.1-82.38,0.5452,0.5376,3.51,0.095,0.093,0.128,169,172,125
PIN27300.1-79.97,PJE99021.1-78.83,0.8848,0.8848,2.02,0.805,0.805,0.85,169,169,160
PIN27300.1-79.97,PJI21017.1-80.35,0.9128,0.918,1.67,0.834,0.839,0.865,169,168,163
PIN27300.1-79.97,PJI24363.1-91.77,0.2471,0.2599,5.7,0.024,0.026,0.051,169,156,79
PIN27300.1-79.97,PJI24389.1-79.82,0.938,0.9434,1.28,0.817,0.821,0.836,169,168,165
PIN27300.1-79.97,PJI25578.1-79.82,0.9319,0.9373,1.44,0.793,0.798,0.812,169,168,165
PIN27300.1-79.97,PJI26311.1-78.95,0.8765,0.8816,1.79,0.757,0.762,0.821,169,168,156
PIN27300.1-79.97,PJI27691.1-81.67,0.7979,0.9166,2.02,0.538,0.623,0.623,169,146,146
PIN27300.1-79.97,QEH45386.1-79.91,0.3386,0.3961,4.09,0.047,0.06,0.091,169,134,88
PIN27300.1-79.97,QUI90514.1-80.68,0.8391,0.8295,1.87,0.627,0.62,0.707,169,171,150
PIN27300.1-79.97,QYR65713.1-84.78,0.2926,0.3304,5.03,0.036,0.042,0.075,169,143,80
PIN27300.1-79.97,QYR66967.1-88.53,0.2887,0.3145,4.75,0.053,0.06,0.113,169,149,80
PIN27300.1-79.97,RQD99704.1-79.61,0.8487,0.8487,1.97,0.627,0.627,0.693,169,169,153
PIN27300.1-79.97,RQE06608.1-79.37,0.8948,0.8999,2.03,0.787,0.792,0.821,169,168,162
PIN27300.1-79.97,RRD62062.1-71.00,0.2297,0.1587,6,0.012,0.007,0.026,169,292,76
PIN27300.1-79.97,RRD75271.1-89.19,0.346,0.4098,3.38,0.036,0.044,0.078,169,137,77
PIN27300.1-79.97,SJL19104.1-79.65,0.8513,0.8661,1.66,0.698,0.711,0.776,169,166,152
PIN27300.1-79.97,SJL19364.1-82.60,0.8412,0.8412,1.86,0.621,0.621,0.7,169,169,150
PIN27300.1-79.97,SJL25880.1-82.17,0.8424,0.8328,1.78,0.633,0.626,0.713,169,171,150
PIN27300.1-79.97,TYB11840.1-89.18,0.2818,0.2696,5.77,0.047,0.044,0.089,169,181,90
PIN27300.1-79.97,UTC88072.1-77.81,0.2881,0.2892,5.6,0.059,0.06,0.114,169,168,88
PIN27300.1-79.97,VTX56655.1-88.51,0.2773,0.2808,4.79,0.041,0.042,0.091,169,166,77
PIN27300.1-79.97,WP_002668050.1-90.90,0.2899,0.2262,5.65,0.012,0.008,0.022,169,244,91
PIN27300.1-79.97,WP_002689100.1-89.84,0.2794,0.3214,4.26,0.024,0.029,0.055,169,138,73
PIN27300.1-79.97,WP_005560990.1-89.93,0.2941,0.2988,5.59,0.041,0.042,0.078,169,165,90
PIN27300.1-79.97,WP_010697710.1-89.23,0.2761,0.317,4.42,0.018,0.022,0.041,169,138,74
PIN27300.1-79.97,WP_080574655.1-84.27,0.6388,0.6291,2.7,0.201,0.198,0.262,169,172,130
PIN27300.1-79.97,WP_097657165.1-87.74,0.8041,0.8428,1.35,0.55,0.578,0.655,169,161,142
PIN27300.1-79.97,WP_150153335.1-89.35,0.2842,0.3618,4.59,0.03,0.041,0.068,169,122,73
PIN27300.1-79.97,WP_150153577.1-82.68,0.492,0.424,4.08,0.077,0.064,0.114,169,202,114
PIN27300.1-79.97,WP_155642491.1-88.57,0.2511,0.2455,5.57,0.047,0.046,0.1,169,175,80
PIN27300.1-79.97,WP_187106099.1-89.80,0.286,0.363,4.79,0.018,0.025,0.04,169,122,75
PIN27300.1-79.97,WP_187106668.1-89.16,0.2867,0.3648,4.64,0.018,0.025,0.041,169,122,74
PIN27300.1-79.97,WP_205766317.1-90.71,0.6616,0.6514,2.72,0.189,0.186,0.241,169,172,133
PIN27300.1-79.97,WP_205768292.1-82.40,0.3282,0.2512,5.56,0.03,0.02,0.05,169,248,101
PIN27300.1-79.97,WP_205768727.1-81.69,0.3256,0.2487,5.78,0.03,0.02,0.049,169,250,102
PIN27300.1-79.97,WP_205769178.1-87.53,0.5424,0.5547,3.67,0.065,0.067,0.085,169,164,130
PIN27300.1-79.97,WP_205770740.1-88.35,0.6736,0.6191,2.81,0.172,0.156,0.212,169,186,137
PIN27300.1-79.97,WP_205771886.1-88.81,0.3627,0.3281,4.28,0.03,0.026,0.054,169,193,92
PIN27300.1-79.97,WP_205772954.1-86.09,0.5493,0.5543,3.75,0.089,0.09,0.115,169,167,131
